业务名称,年份,周次,开始日期,结束日期,周类型,维度类型,维度值,本期服务量,本期订单量,本期万服,对比期服务量,对比期订单量,对比期万服,绝对差(delta),YoY%,贡献度%,次/万单贡献
企客业务,2025,W46,2025-11-17,2025-11-23,历史对比期,FAQ,配送时效咨询,1605,101513,158.11,1218,95456,127.6,30.51,23.91,10.05,3.07
企客业务,2025,W46,2025-11-17,2025-11-23,历史对比期,FAQ,退款进度查询,1294,177687,72.82,1028,206340,49.82,23.0,46.17,5.51,1.27
企客业务,2025,W47,2025-11-24,2025-11-30,历史对比期,城市等级,一线城市,5767,31856,1810.33,5019,34515,1454.15,356.18,24.49,12.57,44.77
企客业务,2025,W47,2025-11-24,2025-11-30,历史对比期,城市等级,二线城市,5352,19944,2683.51,4767,16373,2911.5,-227.99,-7.83,2.74,-6.25
企客业务,2025,W47,2025-11-24,2025-11-30,历史对比期,城市等级,三线城市,1320,134333,98.26,1212,122272,99.12,-0.86,-0.87,-2.98,0.03
企客业务,2025,W47,2025-11-24,2025-11-30,历史对比期,城市等级,四线城市,1001,148980,67.19,1046,150384,69.56,-2.37,-3.41,-2.44,0.06
企客业务,2025,W47,2025-11-24,2025-11-30,历史对比期,城市等级,五线城市,739,131203,56.32,610,122495,49.8,6.52,13.09,5.67,0.37
企客业务,2025,W47,2025-11-24,2025-11-30,历史对比期,品类,企业外卖,1511,58126,259.95,1480,74669,198.21,61.74,31.15,15.7,9.69
企客业务,2025,W47,2025-11-24,2025-11-30,历史对比期,品类,企业团购,1805,86185,209.43,1635,93450,174.96,34.47,19.7,6.06,2.09
企客业务,2025,W47,2025-11-24,2025-11-30,历史对比期,品类,企业定制,3146,249143,126.27,2680,221423,121.04,5.23,4.32,1.61,0.08
企客业务,2025,W47,2025-11-24,2025-11-30,历史对比期,事件类别,配送问题,2240,146808,152.58,3095,95759,323.21,-170.63,-52.79,10.46,-17.85
企客业务,2025,W47,2025-11-24,2025-11-30,历史对比期,事件类别,退款问题,991,77928,127.17,1062,94068,112.9,14.27,12.64,3.66,0.52
企客业务,2025,W47,2025-11-24,2025-11-30,历史对比期,事件类别,企业专属,1495,63953,233.77,2064,56579,364.8,-131.03,-35.92,19.6,-25.68
企客业务,2025,W47,2025-11-24,2025-11-30,历史对比期,进线渠道,APP在线,3945,89249,442.02,3802,115467,329.27,112.75,34.24,22.89,25.81
企客业务,2025,W47,2025-11-24,2025-11-30,历史对比期,进线渠道,电话热线,2215,59825,370.25,2230,73594,303.01,67.24,22.19,1.8,1.21
企客业务,2025,W47,2025-11-24,2025-11-30,历史对比期,进线渠道,小程序,3405,168499,202.08,3887,193988,200.37,1.71,0.85,14.34,0.25
企客业务,2025,W47,2025-11-24,2025-11-30,历史对比期,进线渠道,网页端,655,208336,31.44,605,228346,26.49,4.95,18.69,3.94,0.2
企客业务,2025,W47,2025-11-24,2025-11-30,历史对比期,战区,华东战区,1930,113520,170.01,1672,90730,184.28,-14.27,-7.74,2.71,-0.39
企客业务,2025,W47,2025-11-24,2025-11-30,历史对比期,战区,华南战区,2574,191663,134.3,3143,170209,184.66,-50.36,-27.27,13.81,-6.95
企客业务,2025,W47,2025-11-24,2025-11-30,历史对比期,战区,华北战区,5714,130654,437.34,5256,89813,585.22,-147.88,-25.27,-0.57,0.84
企客业务,2025,W47,2025-11-24,2025-11-30,历史对比期,战区,华中战区,1404,151954,92.4,1366,104561,130.64,-38.24,-29.27,24.62,-9.41
企客业务,2025,W47,2025-11-24,2025-11-30,历史对比期,战区,西南战区,3650,12565,2904.89,3916,13985,2800.14,104.75,3.74,9.03,9.46
企客业务,2025,W47,2025-11-24,2025-11-30,历史对比期,战区,西北战区,4346,274053,158.58,3273,235161,139.18,19.4,13.94,3.47,0.67
企客业务,2025,W47,2025-11-24,2025-11-30,历史对比期,FAQ,配送时效咨询,2902,77912,372.47,2547,71431,356.57,15.9,4.46,12.54,1.99
企客业务,2025,W47,2025-11-24,2025-11-30,历史对比期,FAQ,退款进度查询,2618,114118,229.41,2302,104791,219.68,9.73,4.43,1.12,0.11
企客业务,2025,W48,2025-12-01,2025-12-07,历史对比期,城市等级,一线城市,821,21857,375.62,703,23412,300.27,75.35,25.09,9.54,7.19
企客业务,2025,W48,2025-12-01,2025-12-07,历史对比期,城市等级,二线城市,2027,87268,232.27,1547,78911,196.04,36.23,18.48,19.78,7.17
企客业务,2025,W48,2025-12-01,2025-12-07,历史对比期,城市等级,三线城市,269,21831,123.22,288,20684,139.24,-16.02,-11.51,2.99,-0.48
企客业务,2025,W48,2025-12-01,2025-12-07,历史对比期,城市等级,四线城市,3988,184570,216.07,4675,167007,279.93,-63.86,-22.81,14.46,-9.23
企客业务,2025,W48,2025-12-01,2025-12-07,历史对比期,城市等级,五线城市,3697,48805,757.5,4368,39643,1101.83,-344.33,-31.25,-2.98,10.26
企客业务,2025,W48,2025-12-01,2025-12-07,历史对比期,品类,企业外卖,3259,203563,160.1,2813,175287,160.48,-0.38,-0.24,22.87,-0.09
企客业务,2025,W48,2025-12-01,2025-12-07,历史对比期,品类,企业团购,2568,98847,259.8,2718,84517,321.59,-61.79,-19.21,8.24,-5.09
企客业务,2025,W48,2025-12-01,2025-12-07,历史对比期,品类,企业定制,1346,183050,73.53,1276,176669,72.23,1.3,1.8,10.3,0.13
企客业务,2025,W48,2025-12-01,2025-12-07,历史对比期,事件类别,配送问题,637,107933,59.02,718,74256,96.69,-37.67,-38.96,22.35,-8.42
企客业务,2025,W48,2025-12-01,2025-12-07,历史对比期,事件类别,退款问题,3852,74072,520.03,3025,65458,462.13,57.9,12.53,14.03,8.12
企客业务,2025,W48,2025-12-01,2025-12-07,历史对比期,事件类别,企业专属,3036,46506,652.82,2679,42117,636.09,16.73,2.63,10.37,1.73
企客业务,2025,W48,2025-12-01,2025-12-07,历史对比期,进线渠道,APP在线,1407,223719,62.89,1578,231803,68.08,-5.19,-7.62,17.19,-0.89
企客业务,2025,W48,2025-12-01,2025-12-07,历史对比期,进线渠道,电话热线,2519,62415,403.59,2436,63006,386.63,16.96,4.39,-1.92,-0.33
企客业务,2025,W48,2025-12-01,2025-12-07,历史对比期,进线渠道,小程序,4186,194447,215.28,3769,145735,258.62,-43.34,-16.76,22.69,-9.83
企客业务,2025,W48,2025-12-01,2025-12-07,历史对比期,进线渠道,网页端,573,59933,95.61,430,62884,68.38,27.23,39.82,3.42,0.93
企客业务,2025,W48,2025-12-01,2025-12-07,历史对比期,战区,华东战区,669,50714,131.92,482,43907,109.78,22.14,20.17,4.65,1.03
企客业务,2025,W48,2025-12-01,2025-12-07,历史对比期,战区,华南战区,1699,30489,557.25,1311,24394,537.43,19.82,3.69,20.37,4.04
企客业务,2025,W48,2025-12-01,2025-12-07,历史对比期,战区,华北战区,1212,54696,221.59,893,40243,221.9,-0.31,-0.14,-2.16,0.01
企客业务,2025,W48,2025-12-01,2025-12-07,历史对比期,战区,华中战区,892,48900,182.41,977,52926,184.6,-2.19,-1.19,20.66,-0.45
企客业务,2025,W48,2025-12-01,2025-12-07,历史对比期,战区,西南战区,3463,153342,225.84,3823,147452,259.27,-33.43,-12.89,7.27,-2.43
企客业务,2025,W48,2025-12-01,2025-12-07,历史对比期,战区,西北战区,2187,57202,382.33,1670,55009,303.59,78.74,25.94,18.88,14.87
企客业务,2025,W48,2025-12-01,2025-12-07,历史对比期,FAQ,配送时效咨询,2958,118968,248.64,2333,87026,268.08,-19.44,-7.25,-3.31,0.64
企客业务,2025,W48,2025-12-01,2025-12-07,历史对比期,FAQ,退款进度查询,3328,18995,1752.04,2519,24189,1041.38,710.66,68.24,13.63,96.86
企客业务,2025,W49,2025-12-08,2025-12-14,历史对比期,城市等级,一线城市,3618,168994,214.09,3146,108526,289.88,-75.79,-26.15,3.16,-2.39
企客业务,2025,W49,2025-12-08,2025-12-14,历史对比期,城市等级,二线城市,3889,110277,352.66,3433,107409,319.62,33.04,10.34,23.13,7.64
企客业务,2025,W49,2025-12-08,2025-12-14,历史对比期,城市等级,三线城市,3742,150481,248.67,3900,153344,254.33,-5.66,-2.23,1.2,-0.07
企客业务,2025,W49,2025-12-08,2025-12-14,历史对比期,城市等级,四线城市,2896,71232,406.56,2749,78157,351.73,54.83,15.59,-0.57,-0.31
企客业务,2025,W49,2025-12-08,2025-12-14,历史对比期,城市等级,五线城市,3541,220829,160.35,3742,252298,148.32,12.03,8.11,0.58,0.07
企客业务,2025,W49,2025-12-08,2025-12-14,历史对比期,品类,企业外卖,883,51168,172.57,1221,47982,254.47,-81.9,-32.18,19.69,-16.13
企客业务,2025,W49,2025-12-08,2025-12-14,历史对比期,品类,企业团购,2484,64100,387.52,2499,75235,332.16,55.36,16.67,5.44,3.01
企客业务,2025,W49,2025-12-08,2025-12-14,历史对比期,品类,企业定制,2810,202260,138.93,2462,145187,169.57,-30.64,-18.07,-2.17,0.66
企客业务,2025,W49,2025-12-08,2025-12-14,历史对比期,事件类别,配送问题,4798,43623,1099.88,4053,51861,781.51,318.37,40.74,18.16,57.82
企客业务,2025,W49,2025-12-08,2025-12-14,历史对比期,事件类别,退款问题,3228,148552,217.3,3239,168903,191.77,25.53,13.31,20.3,5.18
企客业务,2025,W49,2025-12-08,2025-12-14,历史对比期,事件类别,企业专属,1331,84672,157.19,1319,78157,168.76,-11.57,-6.86,20.49,-2.37
企客业务,2025,W49,2025-12-08,2025-12-14,历史对比期,进线渠道,APP在线,5002,135708,368.59,5222,139104,375.4,-6.81,-1.81,0.36,-0.02
企客业务,2025,W49,2025-12-08,2025-12-14,历史对比期,进线渠道,电话热线,580,84752,68.43,682,74677,91.33,-22.9,-25.07,0.68,-0.16
企客业务,2025,W49,2025-12-08,2025-12-14,历史对比期,进线渠道,小程序,4973,156069,318.64,3339,185015,180.47,138.17,76.56,20.64,28.52
企客业务,2025,W49,2025-12-08,2025-12-14,历史对比期,进线渠道,网页端,2285,11205,2039.27,1960,8616,2274.84,-235.57,-10.36,6.65,-15.67
企客业务,2025,W49,2025-12-08,2025-12-14,历史对比期,战区,华东战区,1927,199099,96.79,1802,170713,105.56,-8.77,-8.31,13.71,-1.2
企客业务,2025,W49,2025-12-08,2025-12-14,历史对比期,战区,华南战区,2124,245251,86.61,1771,255807,69.23,17.38,25.1,6.43,1.12
企客业务,2025,W49,2025-12-08,2025-12-14,历史对比期,战区,华北战区,3285,171256,191.82,3164,154296,205.06,-13.24,-6.46,8.34,-1.1
企客业务,2025,W49,2025-12-08,2025-12-14,历史对比期,战区,华中战区,3171,183469,172.84,2699,199770,135.11,37.73,27.93,2.87,1.08
企客业务,2025,W49,2025-12-08,2025-12-14,历史对比期,战区,西南战区,642,213532,30.07,660,227071,29.07,1.0,3.44,22.49,0.22
企客业务,2025,W49,2025-12-08,2025-12-14,历史对比期,战区,西北战区,2823,200940,140.49,2512,207985,120.78,19.71,16.32,15.99,3.15
企客业务,2025,W49,2025-12-08,2025-12-14,历史对比期,FAQ,配送时效咨询,2993,128879,232.23,3456,132556,260.72,-28.49,-10.93,15.27,-4.35
企客业务,2025,W49,2025-12-08,2025-12-14,历史对比期,FAQ,退款进度查询,3540,201202,175.94,3899,237989,163.83,12.11,7.39,2.5,0.3
企客业务,2025,W50,2025-12-15,2025-12-21,历史对比期,城市等级,一线城市,3099,124482,248.95,3793,94740,400.36,-151.41,-37.82,21.93,-33.2
企客业务,2025,W50,2025-12-15,2025-12-21,历史对比期,城市等级,二线城市,185,14925,123.95,226,16013,141.14,-17.19,-12.18,19.07,-3.28
企客业务,2025,W50,2025-12-15,2025-12-21,历史对比期,城市等级,三线城市,4101,109393,374.89,4590,78179,587.11,-212.22,-36.15,6.99,-14.83
企客业务,2025,W50,2025-12-15,2025-12-21,历史对比期,城市等级,四线城市,4443,99033,448.64,4167,98289,423.95,24.69,5.82,7.43,1.83
企客业务,2025,W50,2025-12-15,2025-12-21,历史对比期,城市等级,五线城市,2779,93122,298.43,2233,87793,254.35,44.08,17.33,-4.51,-1.99
企客业务,2025,W50,2025-12-15,2025-12-21,历史对比期,品类,企业外卖,4091,250877,163.07,2902,182147,159.32,3.75,2.35,20.03,0.75
企客业务,2025,W50,2025-12-15,2025-12-21,历史对比期,品类,企业团购,3290,88052,373.64,3147,97097,324.11,49.53,15.28,-1.13,-0.56
企客业务,2025,W50,2025-12-15,2025-12-21,历史对比期,品类,企业定制,3568,70122,508.83,3228,68551,470.89,37.94,8.06,17.38,6.59
企客业务,2025,W50,2025-12-15,2025-12-21,历史对比期,事件类别,配送问题,1119,186507,60.0,1127,257126,43.83,16.17,36.89,17.58,2.84
企客业务,2025,W50,2025-12-15,2025-12-21,历史对比期,事件类别,退款问题,2283,83812,272.4,1885,59607,316.24,-43.84,-13.86,10.85,-4.76
企客业务,2025,W50,2025-12-15,2025-12-21,历史对比期,事件类别,企业专属,3943,20533,1920.32,3724,20528,1814.11,106.21,5.85,16.06,17.06
企客业务,2025,W50,2025-12-15,2025-12-21,历史对比期,进线渠道,APP在线,3250,244485,132.93,2830,187212,151.17,-18.24,-12.07,21.83,-3.98
企客业务,2025,W50,2025-12-15,2025-12-21,历史对比期,进线渠道,电话热线,3575,201158,177.72,4229,171758,246.22,-68.5,-27.82,-3.05,2.09
企客业务,2025,W50,2025-12-15,2025-12-21,历史对比期,进线渠道,小程序,2409,118035,204.09,1735,116703,148.67,55.42,37.28,15.93,8.83
企客业务,2025,W50,2025-12-15,2025-12-21,历史对比期,进线渠道,网页端,3526,212611,165.84,4901,174736,280.48,-114.64,-40.87,24.57,-28.17
企客业务,2025,W50,2025-12-15,2025-12-21,历史对比期,战区,华东战区,4125,183968,224.22,3450,174255,197.99,26.23,13.25,9.11,2.39
企客业务,2025,W50,2025-12-15,2025-12-21,历史对比期,战区,华南战区,4552,167414,271.9,3263,204438,159.61,112.29,70.35,0.38,0.43
企客业务,2025,W50,2025-12-15,2025-12-21,历史对比期,战区,华北战区,2405,81788,294.05,2429,79080,307.16,-13.11,-4.27,6.11,-0.8
企客业务,2025,W50,2025-12-15,2025-12-21,历史对比期,战区,华中战区,4418,175422,251.85,3581,235565,152.02,99.83,65.67,23.51,23.47
企客业务,2025,W50,2025-12-15,2025-12-21,历史对比期,战区,西南战区,1967,227687,86.39,1831,184865,99.05,-12.66,-12.78,6.11,-0.77
企客业务,2025,W50,2025-12-15,2025-12-21,历史对比期,战区,西北战区,424,78478,54.03,443,82928,53.42,0.61,1.14,6.82,0.04
企客业务,2025,W50,2025-12-15,2025-12-21,历史对比期,FAQ,配送时效咨询,1297,130605,99.31,1573,151911,103.55,-4.24,-4.09,-4.06,0.17
企客业务,2025,W50,2025-12-15,2025-12-21,历史对比期,FAQ,退款进度查询,3885,81387,477.35,3892,56326,690.98,-213.63,-30.92,4.19,-8.95
企客业务,2025,W51,2025-12-22,2025-12-28,历史对比期,城市等级,一线城市,541,131949,41.0,512,138984,36.84,4.16,11.29,21.21,0.88
企客业务,2025,W51,2025-12-22,2025-12-28,历史对比期,城市等级,二线城市,2442,101205,241.29,2018,86895,232.23,9.06,3.9,-0.71,-0.06
企客业务,2025,W51,2025-12-22,2025-12-28,历史对比期,城市等级,三线城市,3106,203548,152.59,3965,224249,176.81,-24.22,-13.7,14.81,-3.59
企客业务,2025,W51,2025-12-22,2025-12-28,历史对比期,城市等级,四线城市,1617,136027,118.87,1737,157119,110.55,8.32,7.53,14.76,1.23
企客业务,2025,W51,2025-12-22,2025-12-28,历史对比期,城市等级,五线城市,759,210517,36.05,727,214714,33.86,2.19,6.47,5.22,0.11
企客业务,2025,W51,2025-12-22,2025-12-28,历史对比期,品类,企业外卖,2130,259603,82.05,1826,190142,96.03,-13.98,-14.56,2.16,-0.3
企客业务,2025,W51,2025-12-22,2025-12-28,历史对比期,品类,企业团购,1666,223621,74.5,1690,201592,83.83,-9.33,-11.13,-1.83,0.17
企客业务,2025,W51,2025-12-22,2025-12-28,历史对比期,品类,企业定制,1919,119991,159.93,1793,141573,126.65,33.28,26.28,10.83,3.6
企客业务,2025,W51,2025-12-22,2025-12-28,历史对比期,事件类别,配送问题,790,94858,83.28,768,81794,93.89,-10.61,-11.3,24.27,-2.58
企客业务,2025,W51,2025-12-22,2025-12-28,历史对比期,事件类别,退款问题,2617,178026,147.0,2141,171178,125.07,21.93,17.53,19.86,4.36
企客业务,2025,W51,2025-12-22,2025-12-28,历史对比期,事件类别,企业专属,507,105249,48.17,338,102997,32.82,15.35,46.77,11.83,1.82
企客业务,2025,W51,2025-12-22,2025-12-28,历史对比期,进线渠道,APP在线,4185,66084,633.28,3662,90340,405.36,227.92,56.23,10.83,24.68
企客业务,2025,W51,2025-12-22,2025-12-28,历史对比期,进线渠道,电话热线,3640,167268,217.61,4256,137671,309.14,-91.53,-29.61,12.77,-11.69
企客业务,2025,W51,2025-12-22,2025-12-28,历史对比期,进线渠道,小程序,226,42624,53.02,225,33578,67.01,-13.99,-20.88,9.21,-1.29
企客业务,2025,W51,2025-12-22,2025-12-28,历史对比期,进线渠道,网页端,3750,80835,463.91,3864,96956,398.53,65.38,16.41,9.94,6.5
企客业务,2025,W51,2025-12-22,2025-12-28,历史对比期,战区,华东战区,223,264096,8.44,158,174618,9.05,-0.61,-6.74,22.13,-0.13
企客业务,2025,W51,2025-12-22,2025-12-28,历史对比期,战区,华南战区,1969,54456,361.58,1473,58887,250.14,111.44,44.55,8.68,9.67
企客业务,2025,W51,2025-12-22,2025-12-28,历史对比期,战区,华北战区,1574,105935,148.58,1549,72945,212.35,-63.77,-30.03,8.5,-5.42
企客业务,2025,W51,2025-12-22,2025-12-28,历史对比期,战区,华中战区,2840,175653,161.68,3626,149995,241.74,-80.06,-33.12,3.56,-2.85
企客业务,2025,W51,2025-12-22,2025-12-28,历史对比期,战区,西南战区,2806,199057,140.96,1974,269511,73.24,67.72,92.46,19.13,12.95
企客业务,2025,W51,2025-12-22,2025-12-28,历史对比期,战区,西北战区,552,208624,26.46,749,199649,37.52,-11.06,-29.48,18.81,-2.08
企客业务,2025,W51,2025-12-22,2025-12-28,历史对比期,FAQ,配送时效咨询,347,28725,120.8,244,25237,96.68,24.12,24.95,2.4,0.58
企客业务,2025,W51,2025-12-22,2025-12-28,历史对比期,FAQ,退款进度查询,867,174253,49.76,1097,176498,62.15,-12.39,-19.94,-1.98,0.25
企客业务,2025,W52,2025-12-29,2026-01-04,历史对比期,城市等级,一线城市,3083,105935,291.03,3902,111948,348.55,-57.52,-16.5,8.54,-4.91
企客业务,2025,W52,2025-12-29,2026-01-04,历史对比期,城市等级,二线城市,3402,129654,262.39,4167,91107,457.37,-194.98,-42.63,9.66,-18.84
企客业务,2025,W52,2025-12-29,2026-01-04,历史对比期,城市等级,三线城市,3789,106329,356.35,3046,81309,374.62,-18.27,-4.88,4.62,-0.84
企客业务,2025,W52,2025-12-29,2026-01-04,历史对比期,城市等级,四线城市,2711,141233,191.95,1809,122399,147.8,44.15,29.87,0.11,0.05
企客业务,2025,W52,2025-12-29,2026-01-04,历史对比期,城市等级,五线城市,991,148545,66.71,731,145268,50.32,16.39,32.57,0.03,0.0
企客业务,2025,W52,2025-12-29,2026-01-04,历史对比期,品类,企业外卖,830,236030,35.17,831,220696,37.65,-2.48,-6.59,4.61,-0.11
企客业务,2025,W52,2025-12-29,2026-01-04,历史对比期,品类,企业团购,968,79442,121.85,888,78688,112.85,9.0,7.98,23.35,2.1
企客业务,2025,W52,2025-12-29,2026-01-04,历史对比期,品类,企业定制,4827,99164,486.77,5324,89636,593.96,-107.19,-18.05,16.56,-17.75
企客业务,2025,W52,2025-12-29,2026-01-04,历史对比期,事件类别,配送问题,427,222596,19.18,423,188961,22.39,-3.21,-14.34,-0.05,0.0
企客业务,2025,W52,2025-12-29,2026-01-04,历史对比期,事件类别,退款问题,3572,124597,286.68,3531,137582,256.65,30.03,11.7,0.53,0.16
企客业务,2025,W52,2025-12-29,2026-01-04,历史对比期,事件类别,企业专属,1902,160721,118.34,1354,159031,85.14,33.2,38.99,-1.95,-0.65
企客业务,2025,W52,2025-12-29,2026-01-04,历史对比期,进线渠道,APP在线,2638,42443,621.54,3159,41527,760.71,-139.17,-18.29,-4.55,6.33
企客业务,2025,W52,2025-12-29,2026-01-04,历史对比期,进线渠道,电话热线,1241,232440,53.39,924,221807,41.66,11.73,28.16,21.93,2.57
企客业务,2025,W52,2025-12-29,2026-01-04,历史对比期,进线渠道,小程序,1802,151859,118.66,1541,200578,76.83,41.83,54.44,2.2,0.92
企客业务,2025,W52,2025-12-29,2026-01-04,历史对比期,进线渠道,网页端,2670,256750,103.99,2716,232681,116.73,-12.74,-10.91,24.94,-3.18
企客业务,2025,W52,2025-12-29,2026-01-04,历史对比期,战区,华东战区,3489,66004,528.6,3273,59103,553.78,-25.18,-4.55,6.62,-1.67
企客业务,2025,W52,2025-12-29,2026-01-04,历史对比期,战区,华南战区,3521,16989,2072.52,2910,13177,2208.39,-135.87,-6.15,20.3,-27.58
企客业务,2025,W52,2025-12-29,2026-01-04,历史对比期,战区,华北战区,331,215959,15.33,373,192619,19.36,-4.03,-20.82,0.16,-0.01
企客业务,2025,W52,2025-12-29,2026-01-04,历史对比期,战区,华中战区,442,118762,37.22,573,95018,60.3,-23.08,-38.28,7.22,-1.67
企客业务,2025,W52,2025-12-29,2026-01-04,历史对比期,战区,西南战区,1386,127348,108.84,1319,162444,81.2,27.64,34.04,3.08,0.85
企客业务,2025,W52,2025-12-29,2026-01-04,历史对比期,战区,西北战区,1473,75701,194.58,1030,76529,134.59,59.99,44.57,8.03,4.82
企客业务,2025,W52,2025-12-29,2026-01-04,历史对比期,FAQ,配送时效咨询,3165,181847,174.05,2869,138911,206.54,-32.49,-15.73,17.72,-5.76
企客业务,2025,W52,2025-12-29,2026-01-04,历史对比期,FAQ,退款进度查询,4792,55789,858.95,4631,44186,1048.07,-189.12,-18.04,3.12,-5.9
企客业务,2026,W1,2025-12-29,2026-01-04,当前分析期,城市等级,一线城市,2819,27059,1041.8,2990,30642,975.78,66.02,6.77,20.63,13.62
企客业务,2026,W1,2025-12-29,2026-01-04,当前分析期,城市等级,二线城市,1094,18665,586.12,1267,20410,620.77,-34.65,-5.58,0.1,-0.03
企客业务,2026,W1,2025-12-29,2026-01-04,当前分析期,城市等级,三线城市,2304,96830,237.94,2431,82072,296.2,-58.26,-19.67,-1.46,0.85
企客业务,2026,W1,2025-12-29,2026-01-04,当前分析期,城市等级,四线城市,2617,130176,201.04,2616,135795,192.64,8.4,4.36,-0.08,-0.01
企客业务,2026,W1,2025-12-29,2026-01-04,当前分析期,城市等级,五线城市,1167,134176,86.98,946,158908,59.53,27.45,46.11,-3.09,-0.85
企客业务,2026,W1,2025-12-29,2026-01-04,当前分析期,品类,企业外卖,4873,109830,443.69,4296,131290,327.21,116.48,35.6,4.88,5.68
企客业务,2026,W1,2025-12-29,2026-01-04,当前分析期,品类,企业团购,3316,35257,940.52,3481,33428,1041.34,-100.82,-9.68,-1.1,1.11
企客业务,2026,W1,2025-12-29,2026-01-04,当前分析期,品类,企业定制,3811,25390,1500.98,2807,25259,1111.29,389.69,35.07,-0.73,-2.84
企客业务,2026,W1,2025-12-29,2026-01-04,当前分析期,事件类别,配送问题,4354,128985,337.56,3603,118936,302.94,34.62,11.43,10.57,3.66
企客业务,2026,W1,2025-12-29,2026-01-04,当前分析期,事件类别,退款问题,1043,91854,113.55,888,89803,98.88,14.67,14.84,15.22,2.23
企客业务,2026,W1,2025-12-29,2026-01-04,当前分析期,事件类别,企业专属,1079,247207,43.65,1007,205152,49.09,-5.44,-11.08,18.8,-1.02
企客业务,2026,W1,2025-12-29,2026-01-04,当前分析期,进线渠道,APP在线,4579,147226,311.02,4213,163716,257.34,53.68,20.86,5.45,2.93
企客业务,2026,W1,2025-12-29,2026-01-04,当前分析期,进线渠道,电话热线,946,196009,48.26,1157,166756,69.38,-21.12,-30.44,17.23,-3.64
企客业务,2026,W1,2025-12-29,2026-01-04,当前分析期,进线渠道,小程序,2569,150840,170.31,2805,176236,159.16,11.15,7.01,15.65,1.74
企客业务,2026,W1,2025-12-29,2026-01-04,当前分析期,进线渠道,网页端,3189,210970,151.16,3667,207679,176.57,-25.41,-14.39,4.11,-1.04
企客业务,2026,W1,2025-12-29,2026-01-04,当前分析期,战区,华东战区,354,243616,14.53,310,190278,16.29,-1.76,-10.8,-2.33,0.04
企客业务,2026,W1,2025-12-29,2026-01-04,当前分析期,战区,华南战区,920,266299,34.55,1156,252977,45.7,-11.15,-24.4,4.01,-0.45
企客业务,2026,W1,2025-12-29,2026-01-04,当前分析期,战区,华北战区,2063,26114,790.0,2634,25029,1052.38,-262.38,-24.93,22.47,-58.96
企客业务,2026,W1,2025-12-29,2026-01-04,当前分析期,战区,华中战区,3513,93163,377.08,3993,115030,347.13,29.95,8.63,-2.11,-0.63
企客业务,2026,W1,2025-12-29,2026-01-04,当前分析期,战区,西南战区,731,31569,231.56,681,29951,227.37,4.19,1.84,13.17,0.55
企客业务,2026,W1,2025-12-29,2026-01-04,当前分析期,战区,西北战区,771,230158,33.5,624,232559,26.83,6.67,24.86,9.78,0.65
企客业务,2026,W1,2025-12-29,2026-01-04,当前分析期,FAQ,配送时效咨询,399,157981,25.26,392,109155,35.91,-10.65,-29.66,18.19,-1.94
企客业务,2026,W1,2025-12-29,2026-01-04,当前分析期,FAQ,退款进度查询,3201,188256,170.03,3265,225203,144.98,25.05,17.28,22.37,5.6
企客业务,2026,W2,2026-01-05,2026-01-11,当前分析期,城市等级,一线城市,3938,160293,245.68,3108,121123,256.6,-10.92,-4.26,11.34,-1.24
企客业务,2026,W2,2026-01-05,2026-01-11,当前分析期,城市等级,二线城市,2577,167080,154.24,2086,185254,112.6,41.64,36.98,20.94,8.72
企客业务,2026,W2,2026-01-05,2026-01-11,当前分析期,城市等级,三线城市,5294,255421,207.27,4661,243374,191.52,15.75,8.22,23.3,3.67
企客业务,2026,W2,2026-01-05,2026-01-11,当前分析期,城市等级,四线城市,5350,61345,872.12,4105,56098,731.76,140.36,19.18,0.09,0.13
企客业务,2026,W2,2026-01-05,2026-01-11,当前分析期,城市等级,五线城市,5003,72765,687.56,4678,62513,748.32,-60.76,-8.12,11.39,-6.92
企客业务,2026,W2,2026-01-05,2026-01-11,当前分析期,品类,企业外卖,3176,42864,740.95,2672,49712,537.5,203.45,37.85,-1.57,-3.19
企客业务,2026,W2,2026-01-05,2026-01-11,当前分析期,品类,企业团购,197,165079,11.93,233,198590,11.73,0.2,1.71,21.72,0.04
企客业务,2026,W2,2026-01-05,2026-01-11,当前分析期,品类,企业定制,2895,194072,149.17,2283,198897,114.78,34.39,29.96,18.43,6.34
企客业务,2026,W2,2026-01-05,2026-01-11,当前分析期,事件类别,配送问题,3536,81871,431.9,4314,77773,554.69,-122.79,-22.14,6.12,-7.51
企客业务,2026,W2,2026-01-05,2026-01-11,当前分析期,事件类别,退款问题,1839,109349,168.18,1758,102229,171.97,-3.79,-2.2,8.39,-0.32
企客业务,2026,W2,2026-01-05,2026-01-11,当前分析期,事件类别,企业专属,2966,70166,422.71,3042,62096,489.89,-67.18,-13.71,-1.79,1.2
企客业务,2026,W2,2026-01-05,2026-01-11,当前分析期,进线渠道,APP在线,3207,137802,232.73,3943,141886,277.9,-45.17,-16.25,6.57,-2.97
企客业务,2026,W2,2026-01-05,2026-01-11,当前分析期,进线渠道,电话热线,976,56589,172.47,935,56146,166.53,5.94,3.57,-1.97,-0.12
企客业务,2026,W2,2026-01-05,2026-01-11,当前分析期,进线渠道,小程序,3196,213223,149.89,3138,236040,132.94,16.95,12.75,11.36,1.93
企客业务,2026,W2,2026-01-05,2026-01-11,当前分析期,进线渠道,网页端,2217,19278,1150.02,2764,19915,1387.9,-237.88,-17.14,22.03,-52.4
